project_code,inbox_path,filename,extension,size_kb,parent_folder
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport bunnrensk E39LL.pdf,Sluttrapport bunnrensk E39LL.pdf,.pdf,6092,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport bunnrensk Lindelielitunnelen.pdf,Sluttrapport bunnrensk Lindelielitunnelen.pdf,.pdf,1081,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport bunnrenskemasser Mjåvannsheitunnelen.pdf,Sluttrapport bunnrenskemasser Mjåvannsheitunnelen.pdf,.pdf,1090,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport bunnrenskmasser Søgnetunnelen.pdf,Sluttrapport bunnrenskmasser Søgnetunnelen.pdf,.pdf,586,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport for bunnrenskmasser fra Bruliheitunnelen.pdf,Sluttrapport for bunnrenskmasser fra Bruliheitunnelen.pdf,.pdf,382,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport for gjenbruk av bunnrenskmasser fra Vollebergtunnelen.pdf,Sluttrapport for gjenbruk av bunnrenskmasser fra Vollebergtunnelen.pdf,.pdf,387,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Sluttrapport sulfidholdig berg E39 Kv-Mø.pdf,Sluttrapport sulfidholdig berg E39 Kv-Mø.pdf,.pdf,1100,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Tiltaksplan Håndtering sulfidholdig berg ved Holbektjern -  E39 KV-MØ.pdf,Tiltaksplan Håndtering sulfidholdig berg ved Holbektjern -  E39 KV-MØ.pdf,.pdf,2568,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Tiltaksplan for håndtering sulfidholdig berg ved Hellersdalen - E39 KV-MØ (1).pdf,Tiltaksplan for håndtering sulfidholdig berg ved Hellersdalen - E39 KV-MØ (1).pdf,.pdf,4570,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Vedlegg 2.6 Nyttiggjøring av bunnrenskmasser for alle 5 tunnelene.pdf,Vedlegg 2.6 Nyttiggjøring av bunnrenskmasser for alle 5 tunnelene.pdf,.pdf,104,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Vedlegg for ombruk av bunnrenskmasser fra Søgnetunnelen.pdf,Vedlegg for ombruk av bunnrenskmasser fra Søgnetunnelen.pdf,.pdf,364,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\Vedlegg til Sluttrapport for gjenbruk av bunnrenskmasser fra Bruliheitunnelen.pdf,Vedlegg til Sluttrapport for gjenbruk av bunnrenskmasser fra Bruliheitunnelen.pdf,.pdf,648,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
23_E39 Lyngdal – Lyngdal,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal\forste-info-strandheim-leirsted---ferdigny--ton.pdf,forste-info-strandheim-leirsted---ferdigny--ton.pdf,.pdf,4076,NyeVeier\E39 Lyngdal - Lyngdal + E39 Kristiansand - Mandal
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\2021.0025.T Tillatelse etter forurensingsloven.pdf,2021.0025.T Tillatelse etter forurensingsloven.pdf,.pdf,226,NyeVeier\E6 - Storhove - Øyer
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\AFGN-3015-YML-PRO-0014 Prosedyre for prøvetaking av bunnrenskmasser tunnel.pdf,AFGN-3015-YML-PRO-0014 Prosedyre for prøvetaking av bunnrenskmasser tunnel.pdf,.pdf,195,NyeVeier\E6 - Storhove - Øyer
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\Gmail - [eQ-bunnrensk-E6-Storhove-Øyer] Miljøinformasjon om håndtering av bunnrensk fra tunneldriving.pdf,Gmail - [eQ-bunnrensk-E6-Storhove-Øyer] Miljøinformasjon om håndtering av bunnrensk fra tunneldriving.pdf,.pdf,703,NyeVeier\E6 - Storhove - Øyer
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\NV34E6SØ-YML-SOK-0013_Søknad bunnrenskmasser.pdf,NV34E6SØ-YML-SOK-0013_Søknad bunnrenskmasser.pdf,.pdf,7011,NyeVeier\E6 - Storhove - Øyer
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\Resultater bunrensk.xlsx,Resultater bunrensk.xlsx,.xlsx,32,NyeVeier\E6 - Storhove - Øyer
25_E6-Storhove-Øyer,NyeVeier\E6 - Storhove - Øyer\Vedtak om endring av tillatelse - gjenbruk av lettere forurensede bunnrenskmasser - E6 Storhove-.pdf,Vedtak om endring av tillatelse - gjenbruk av lettere forurensede bunnrenskmasser - E6 Storhove-.pdf,.pdf,508,NyeVeier\E6 - Storhove - Øyer
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Gmail - Nye veiers ref. 2025_1474.pdf,Gmail - Nye veiers ref. 2025_1474.pdf,.pdf,216,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Sluttrapporter - saksdokumenter\Sluttrapporter\2020-78-121.pdf,2020-78-121.pdf,.pdf,8564,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Sluttrapporter - saksdokumenter\Sluttrapporter
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Sluttrapporter - saksdokumenter\Sluttrapporter\2021-283-101.pdf,2021-283-101.pdf,.pdf,5499,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Sluttrapporter - saksdokumenter\Sluttrapporter
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader\2016-170-539 inkl. sluttrapport.pdf,2016-170-539 inkl. sluttrapport.pdf,.pdf,4262,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader\2020-78-131.pdf,2020-78-131.pdf,.pdf,5026,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader\2020-78-75.pdf,2020-78-75.pdf,.pdf,1364,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader\2021-283-57.pdf,2021-283-57.pdf,.pdf,5739,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Søknader
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser\2016-170-533.pdf,2016-170-533.pdf,.pdf,195,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser\2020-78-78.pdf,2020-78-78.pdf,.pdf,214,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser
26_E6 Kvænangsfjellet,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser\2021-283-70.pdf,2021-283-70.pdf,.pdf,5966,NyeVeier\E6 Kvænangsfjellet + E6 Ranheim – Værnes + E6 Kvithammer – Åsen\Tillatelser
UNMAPPED,NVE (inkl Statkraft og statnett)\Dialog med NVE sitt miljøtilsyn\Gmail - [eQ-bunnrensk-NVE] Tid til en digital kaffeprat om overskuddsmasser i damprosjekter_.pdf,Gmail - [eQ-bunnrensk-NVE] Tid til en digital kaffeprat om overskuddsmasser i damprosjekter_.pdf,.pdf,290,NVE (inkl Statkraft og statnett)\Dialog med NVE sitt miljøtilsyn
UNMAPPED,NVE (inkl Statkraft og statnett)\Dialog med NVE sitt miljøtilsyn\_ 200600275-2 Utslippstillatelse 1054807_1_1.PDF,_ 200600275-2 Utslippstillatelse 1054807_1_1.PDF,.pdf,5849,NVE (inkl Statkraft og statnett)\Dialog med NVE sitt miljøtilsyn
UNMAPPED,NVE (inkl Statkraft og statnett)\NVE - bunnrensk.xlsx,NVE - bunnrensk.xlsx,.xlsx,14,NVE (inkl Statkraft og statnett)
UNMAPPED,NVE (inkl Statkraft og statnett)\eInnsyn\201404173-91 1 Hoveddokument (2).pdf,201404173-91 1 Hoveddokument (2).pdf,.pdf,220,NVE (inkl Statkraft og statnett)\eInnsyn
UNMAPPED,eQ-bunnrnsk-tunnellista.xlsx,eQ-bunnrnsk-tunnellista.xlsx,.xlsx,19,.
