sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type,source_file
p02-Bunnrensk-Høviktoppen-c-0m,Cd,Cd (Kadmium),0.057,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Cr,Cr (Krom),110.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Cu,Cu (Kopper),44.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Ni,Ni (Nikkel),130.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Pb,Pb (Bly),15.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,Zn,Zn (Sink),73.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C12-C35,Fraksjon >C12-C35 (sum),86.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C16-C35,Fraksjon >C16-C35,86.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-0m,THC C10-C40,Sum >C10-C40,86.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C12-C35,Fraksjon >C12-C35 (sum),98.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C16-C35,Fraksjon >C16-C35,98.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrensk-Høviktoppen-c-05m,THC C10-C40,Sum >C10-C40,98.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C16-C35,Alifater >C16-C35,57.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C12-C35,Sum alifater >C12-C35 (M1),57.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Alifater C5-C35,Sum alifater >C5-C35 (M1),57.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Benzen,Benzen,0.099,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,BTEX,Sum BTEX (M1),0.19,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Toluen,Toluen,0.088,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Fenantren,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Naftalen,Naftalen,0.093,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Pyren,Pyren,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,PAH16,Sum PAH-16,0.16,mg/kg,,True,0.16,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,As,As (Arsen),12.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Cr,Cr (Krom),67.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Cu,Cu (Kopper),28.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Ni,Ni (Nikkel),92.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Pb,Pb (Bly),17.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9510---9310,Zn,Zn (Sink),81.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C16-C35,Alifater >C16-C35,18.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C12-C35,Sum alifater >C12-C35 (M1),18.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Alifater C5-C35,Sum alifater >C5-C35 (M1),18.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Benzen,Benzen,0.099,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,BTEX,Sum BTEX (M1),0.17,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Toluen,Toluen,0.069,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Fenantren,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Naftalen,Naftalen,0.073,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Pyren,Pyren,0.011,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,PAH16,Sum PAH-16,0.084,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,As,As (Arsen),7.8,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Cr,Cr (Krom),86.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Cu,Cu (Kopper),44.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Ni,Ni (Nikkel),130.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Pb,Pb (Bly),7.4,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Blandeprøve-pel-9760---9560,Zn,Zn (Sink),75.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C16-C35,Alifater >C16-C35,13.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C12-C35,Sum alifater >C12-C35 (M1),13.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Alifater C5-C35,Sum alifater >C5-C35 (M1),13.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Benzen,Benzen,0.046,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Toluen,Toluen,0.042,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Acenaftylen,Acenaftylen,0.013,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Antracen,Antracen,0.012,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Fenantren,Fenantren,0.017,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Fluoranten,Fluoranten,0.011,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Fluoren,Fluoren,0.011,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Naftalen,Naftalen,0.11,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Pyren,Pyren,0.021,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,PAH16,Sum PAH-16,0.2,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,As,As (Arsen),7.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Cr,Cr (Krom),56.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Cu,Cu (Kopper),24.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Hg,Hg (Kvikksølv),0.017,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Ni,Ni (Nikkel),84.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Pb,Pb (Bly),9.1,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,Zn,Zn (Sink),58.0,mg/kg,,False,,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
p02-Bunnrenskprøve-pel-10010---9810,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse,02_e18-e103\extracted\p02_results.csv
